offre_id|debut_stage|mois_de_stage
1248|2024-11-10|1
1249|2024-08-17|3
1250|2024-10-12|2
1251|2024-10-14|2
1252|2024-08-06|6
1253|2024-10-26|1
1254|2024-10-31|6
1255|2024-10-09|2
1256|2024-07-09|3
1257|2024-11-05|1
1258|2024-11-13|3
1259|2024-11-24|3
1260|2024-07-27|1
1261|2024-07-22|6
1262|2024-11-24|3
1263|2024-09-11|6
1264|2024-10-14|6
1265|2024-10-19|3
1266|2024-11-10|1
1267|2024-10-18|1
1268|2024-08-18|3
1269|2024-07-24|1
1270|2024-11-20|1
1271|2024-07-11|1
1272|2024-07-20|2
1273|2024-10-12|3
1274|2024-10-01|1
1275|2024-09-15|6
1276|2024-07-08|2
1277|2024-10-13|3
1278|2024-10-19|1
1279|2024-09-30|3
1280|2024-11-25|1
1281|2024-10-07|3
1282|2024-11-25|1
1283|2024-11-07|1
1284|2024-11-14|3
1285|2024-11-23|1
1286|2024-08-07|2
1287|2024-07-28|3
1288|2024-11-09|1
1289|2024-08-27|1
1290|2024-07-14|6
1291|2024-07-13|3
1292|2024-07-16|3
1293|2024-11-24|3
1294|2024-07-27|1
1295|2024-11-13|1
1296|2024-07-06|1
1297|2024-09-23|3
1298|2024-10-18|3
1299|2024-07-11|2
1300|2024-09-02|3
1301|2024-11-26|1
1302|2024-11-02|3
1303|2024-07-25|6
1304|2024-10-20|3
1305|2024-08-14|3
1306|2024-11-19|3
1307|2024-10-14|3
1308|2024-07-28|2
1309|2024-09-26|3
1310|2024-10-06|3
1311|2024-09-18|3
1312|2024-09-17|1
1313|2024-08-17|3
1314|2024-08-16|3
1315|2024-09-23|1
1316|2024-11-19|3
1317|2024-10-25|3
1318|2024-10-24|1
1319|2024-09-05|1
1320|2024-09-13|1
1321|2024-08-15|3
1322|2024-07-20|1
1323|2024-08-11|1
1324|2024-11-15|6
1325|2024-10-29|6
1326|2024-07-15|3
1327|2024-11-15|3
1328|2024-11-29|3
1329|2024-09-29|3
1330|2024-08-01|3
1331|2024-11-16|2
1332|2024-11-15|3
1333|2024-11-01|3
1334|2024-11-26|3
1335|2024-09-27|1
1336|2024-07-04|6
1337|2024-11-12|3
1338|2024-10-12|3
1339|2024-09-02|6
1340|2024-11-20|3
1341|2024-08-25|3
1342|2024-10-08|1
1343|2024-08-28|1
1344|2024-09-03|3
1345|2024-08-25|3
1346|2024-09-14|3
1347|2024-07-29|3
1348|2024-09-15|6
1349|2024-07-20|1
1350|2024-07-14|1
1351|2024-09-27|1
1352|2024-08-13|3
1353|2024-08-06|1
1354|2024-09-12|1
1355|2024-10-10|3
1356|2024-10-24|1
1357|2024-09-28|6
1358|2024-07-09|3
1359|2024-07-26|2
1360|2024-08-09|1
1361|2024-08-14|3
1362|2024-08-17|1
1363|2024-09-01|1
1364|2024-11-21|3
1365|2024-09-02|3
1366|2024-08-23|1
1367|2024-09-11|1
1368|2024-11-14|2
1369|2024-08-08|3
1370|2024-07-05|1
1371|2024-07-03|3
1372|2024-07-08|3
1373|2024-11-04|6
1374|2024-10-10|3
1375|2024-08-12|1
1376|2024-08-20|1
1377|2024-08-25|1
1378|2024-11-17|1
1379|2024-09-16|3
1380|2024-11-04|1
1381|2024-08-28|3
1382|2024-07-12|3
1383|2024-08-24|1
1384|2024-09-24|1
1385|2024-07-25|3
1386|2024-08-24|3
1387|2024-07-17|3
1388|2024-07-12|3
1389|2024-10-04|1
1390|2024-08-30|1
1391|2024-07-23|2
1392|2024-08-22|3
1393|2024-09-16|1
1394|2024-10-24|6
1395|2024-11-19|1
1396|2024-07-05|3
1397|2024-11-16|1
1398|2024-09-11|1
1399|2024-08-30|3
1400|2024-11-24|6
1401|2024-10-29|6
1402|2024-07-06|6
1403|2024-11-23|6
1404|2024-09-04|1
1405|2024-09-21|2
1406|2024-08-26|3
1407|2024-10-19|1
1408|2024-09-14|1
1409|2024-08-02|3
1410|2024-08-14|3
1411|2024-09-02|6
1412|2024-09-17|3
1413|2024-07-31|3
1414|2024-10-28|2
1415|2024-07-07|6
1416|2024-10-15|3
1417|2024-08-29|1
1418|2024-11-02|6
1419|2024-08-10|1
1420|2024-07-25|2
1421|2024-11-02|1
1422|2024-08-10|1
1423|2024-08-08|3
1424|2024-11-28|1
1425|2024-11-03|1
1426|2024-07-24|1
1427|2024-10-03|1
1428|2024-07-18|2
1429|2024-11-25|3
1430|2024-07-08|3
1431|2024-09-17|3
1432|2024-10-03|3
1433|2024-07-20|1
1434|2024-09-13|3
1435|2024-08-03|3
1436|2024-10-31|1
1437|2024-08-28|3
1438|2024-08-22|6
1439|2024-11-18|1
1440|2024-07-17|1
1441|2024-08-29|1
1442|2024-07-02|6
1443|2024-10-29|3
1444|2024-10-18|1
1445|2024-09-11|1
1446|2024-11-11|3
1447|2024-07-26|3
1448|2024-08-24|3
1449|2024-10-25|1
1450|2024-09-06|3
1451|2024-09-25|3
1452|2024-11-26|3
1453|2024-11-06|3
1454|2024-07-25|1
1455|2024-07-27|6
1456|2024-07-22|1
1457|2024-08-16|3
1458|2024-07-01|3
1459|2024-07-30|3
1460|2024-10-03|3
1461|2024-07-23|3
1462|2024-09-04|6
1463|2024-07-14|3
1464|2024-11-02|6
1465|2024-09-09|3
1466|2024-07-09|1
1467|2024-08-04|3
1468|2024-10-29|2
1469|2024-11-25|1
1470|2024-08-28|1
1471|2024-07-13|3
1472|2024-10-10|3
1473|2024-10-26|1
1474|2024-10-08|3
1475|2024-08-29|3
1476|2024-07-14|3
1477|2024-08-05|1
1478|2024-10-16|3
1479|2024-10-29|3
1480|2024-07-23|1
1481|2024-09-19|6
1482|2024-08-25|3
1483|2024-09-28|1
1484|2024-09-26|1
1485|2024-11-03|3
1486|2024-08-21|3
1487|2024-08-05|6
1488|2024-08-05|3
1489|2024-10-17|3
1490|2024-11-16|2
1491|2024-11-26|3
1492|2024-11-28|6
1493|2024-08-06|3
1494|2024-10-09|2
1495|2024-08-30|6
1496|2024-09-24|1
1497|2024-08-19|3
1498|2024-07-01|2
1499|2024-07-09|6
1500|2024-08-23|1
1501|2024-09-04|3
1502|2024-10-09|1
1503|2024-09-02|1
1504|2024-09-22|3
1505|2024-07-01|2
1506|2024-08-10|1
1507|2024-07-24|3
1508|2024-07-25|3
1509|2024-08-14|1
1510|2024-08-08|3
1511|2024-08-30|6
1512|2024-11-13|3
1513|2024-08-27|3
1514|2024-07-08|6
1515|2024-08-28|6
1516|2024-09-05|3
1517|2024-11-03|2
1518|2024-11-09|1
1519|2024-10-09|3
1520|2024-09-20|3
1521|2024-08-13|2
1522|2024-10-01|1
1523|2024-11-12|3
1524|2024-09-27|1
1525|2024-11-14|3
1526|2024-11-29|2
1527|2024-08-23|3
1528|2024-07-13|3
1529|2024-09-08|1
1530|2024-09-13|3
1531|2024-07-01|6
1532|2024-10-10|3
1533|2024-09-17|3
1534|2024-09-08|3
1535|2024-07-17|3
1536|2024-08-08|1
1537|2024-09-15|1
1538|2024-07-04|3
1539|2024-08-24|3
1540|2024-07-04|3
1541|2024-09-20|1
1542|2024-07-01|3
1543|2024-11-11|1
1544|2024-10-06|3
1545|2024-10-27|6
1546|2024-07-02|2
1547|2024-08-13|2
1548|2024-09-30|2
1549|2024-11-01|3
1550|2024-09-04|3
1551|2024-08-08|6
1552|2024-08-23|3
1553|2024-07-02|1
1554|2024-11-01|1
1555|2024-10-10|2
1556|2024-08-28|1
1557|2024-08-19|1
1558|2024-09-28|3
1559|2024-08-06|2
1560|2024-10-17|1
1561|2024-11-03|2
1562|2024-11-06|3
1563|2024-09-12|2
1564|2024-09-27|1
1565|2024-07-24|1
1566|2024-11-22|6
1567|2024-10-11|1
1568|2024-08-22|2
1569|2024-09-06|3
1570|2024-10-15|6
1571|2024-10-04|3
1572|2024-07-21|1
1573|2024-11-06|1
1574|2024-10-31|3
1575|2024-07-19|1
1576|2024-10-20|3
1577|2024-07-23|3
1578|2024-10-06|3
1579|2024-09-18|3
1580|2024-11-02|3
1581|2024-08-12|2
1582|2024-07-25|3
1583|2024-09-12|1
1584|2024-09-30|6
1585|2024-07-14|1
1586|2024-11-15|1
1587|2024-09-28|1
1588|2024-11-29|1
1589|2024-11-10|1
1590|2024-08-25|1
1591|2024-10-22|1
1592|2024-09-15|6
1593|2024-07-13|1
1594|2024-10-09|3
1595|2024-07-02|2
1596|2024-10-31|3
1597|2024-07-19|3
1598|2024-11-17|3
1599|2024-07-25|3
1600|2024-09-27|3
1601|2024-11-12|1
1602|2024-10-23|1
1603|2024-11-23|6
1604|2024-09-24|3
1605|2024-11-01|2
1606|2024-11-21|3
1607|2024-08-07|6
1608|2024-09-19|2
1609|2024-07-06|1
1610|2024-09-12|1
1611|2024-07-27|6
1612|2024-09-28|1
1613|2024-07-18|2
1614|2024-11-11|3
1615|2024-10-08|3
1616|2024-10-05|1
1617|2024-11-20|1
1618|2024-10-08|6
1619|2024-11-11|3
1620|2024-07-09|1
1621|2024-09-22|6
1622|2024-07-07|3
1623|2024-07-08|3
1624|2024-09-02|6
1625|2024-11-11|1
1626|2024-07-26|6
1627|2024-08-29|3
1628|2024-07-07|3
1629|2024-08-17|3
1630|2024-08-26|3
1631|2024-11-08|1
1632|2024-11-15|3
1633|2024-10-18|3
1634|2024-08-06|3
1635|2024-07-06|3
1636|2024-10-28|1
1637|2024-08-29|2
1638|2024-09-29|1
1639|2024-10-13|6
1640|2024-10-26|1
1641|2024-09-19|6
1642|2024-08-04|1
1643|2024-09-16|3
1644|2024-07-10|3
1645|2024-09-01|1
1646|2024-07-23|1
1647|2024-11-03|3
1648|2024-10-30|1
1649|2024-08-11|2
1650|2024-08-10|3
1651|2024-09-29|6
1652|2024-07-06|1
1653|2024-09-25|3
1654|2024-11-21|3
1655|2024-10-29|1
1656|2024-07-27|3
1657|2024-08-19|1
1658|2024-07-23|1
1659|2024-07-26|2
1660|2024-09-13|3
1661|2024-07-14|3
1662|2024-08-18|3
1663|2024-10-05|2
1664|2024-08-15|6
1665|2024-07-23|3
1666|2024-11-08|2
1667|2024-11-27|6
1668|2024-08-20|3
1669|2024-08-20|3
1670|2024-09-01|3
1671|2024-07-23|3
1672|2024-09-26|3
1673|2024-11-23|1
1674|2024-07-10|3
1675|2024-11-09|3
1676|2024-11-15|1
1677|2024-10-29|3
1678|2024-10-18|3
1679|2024-11-11|3
1680|2024-09-21|6
1681|2024-08-08|3
1682|2024-10-10|3
1683|2024-08-26|1
1684|2024-10-29|3
1685|2024-11-27|3
1686|2024-09-10|3
1687|2024-09-14|3
1688|2024-11-04|6
1689|2024-07-15|3
1690|2024-07-14|3
1691|2024-10-17|3
1692|2024-10-20|3
1693|2024-07-18|3
1694|2024-11-16|3
1695|2024-10-30|3
1696|2024-09-19|3
1697|2024-08-01|3
1698|2024-09-09|3
1699|2024-10-17|6
1700|2024-09-01|3
1701|2024-07-16|3
1702|2024-10-13|3
1703|2024-10-10|3
1704|2024-10-17|1
1705|2024-10-28|1
1706|2024-10-05|1
1707|2024-10-07|1
1708|2024-07-11|3
1709|2024-07-28|1
1710|2024-10-31|1
1711|2024-08-21|3
1712|2024-07-02|6
1713|2024-10-25|1
1714|2024-07-11|3
1715|2024-07-02|3
1716|2024-08-31|3
1717|2024-08-09|3
1718|2024-11-09|3
1719|2024-10-09|3
1720|2024-08-09|3
1721|2024-07-13|1
1722|2024-09-09|1
1723|2024-08-06|1
1724|2024-07-12|3
1725|2024-07-03|3
1726|2024-08-27|3
1727|2024-09-02|1
1728|2024-10-01|6
1729|2024-08-04|1
1730|2024-09-27|3
1731|2024-09-23|2
1732|2024-10-15|3
1733|2024-11-07|6
1734|2024-08-05|1
1735|2024-08-12|3
1736|2024-11-27|1
1737|2024-07-04|2
1738|2024-07-31|3
1739|2024-09-16|3
1740|2024-11-08|3
1741|2024-08-11|3
1742|2024-10-03|3
1743|2024-08-13|1
1744|2024-09-01|1
1745|2024-08-25|1
1746|2024-10-31|3
1747|2024-10-07|1
1748|2024-07-07|1
1749|2024-07-25|3
1750|2024-11-20|3
1751|2024-09-12|3
1752|2024-07-03|3
1753|2024-07-03|1
1754|2024-09-14|3
1755|2024-08-09|3
1756|2024-11-14|3
1757|2024-09-07|3
1758|2024-07-12|3
1759|2024-08-08|1
1760|2024-10-13|1
1761|2024-08-20|3
1762|2024-11-09|1
1763|2024-09-04|3
1764|2024-11-08|1
1765|2024-07-15|2
1766|2024-07-24|3
1767|2024-10-25|6
1768|2024-09-22|3
1769|2024-07-05|3
1770|2024-09-09|6
1771|2024-07-02|3
1772|2024-09-25|6
1773|2024-10-02|3
1774|2024-09-14|3
1775|2024-10-16|1
1776|2024-07-22|6
1777|2024-09-14|1
1778|2024-11-10|1
1779|2024-11-24|1
1780|2024-10-06|3
1781|2024-07-02|3
1782|2024-07-27|1
1783|2024-10-02|1
1784|2024-08-12|3
1785|2024-11-13|6
1786|2024-08-30|1
1787|2024-10-07|3
1788|2024-10-11|3
1789|2024-09-17|2
1790|2024-11-17|3
1791|2024-10-05|6
1792|2024-08-11|6
1793|2024-07-23|1
1794|2024-09-10|2
1795|2024-09-17|3
1796|2024-07-24|3
1797|2024-08-28|2
1798|2024-10-11|2
1799|2024-11-22|2
1800|2024-09-11|3
1801|2024-08-11|6
1802|2024-08-23|6
1803|2024-08-08|1
1804|2024-10-09|6
1805|2024-08-24|3
1806|2024-11-19|3
1807|2024-10-03|3
1808|2024-10-04|3
1809|2024-08-23|2
1810|2024-09-05|1
1811|2024-09-18|3
1812|2024-08-25|3
1813|2024-09-29|3
1814|2024-08-13|6
1815|2024-11-19|1
1816|2024-09-11|3
1817|2024-09-04|3
1818|2024-07-05|3
1819|2024-10-19|6
1820|2024-10-28|3
1821|2024-11-03|1
1822|2024-08-03|3
1823|2024-11-25|3
1824|2024-08-10|3
1825|2024-07-09|6
1826|2024-11-22|3
1827|2024-10-14|1
1828|2024-11-22|2
1829|2024-10-21|1
1830|2024-07-16|3
1831|2024-10-12|3
1832|2024-08-28|3
1833|2024-08-26|1
1834|2024-10-06|2
1835|2024-09-17|1
1836|2024-10-18|3
1837|2024-08-25|6
1838|2024-09-15|6
1839|2024-10-20|3
1840|2024-07-15|3
1841|2024-11-23|3
1842|2024-11-11|2
1843|2024-08-24|3
1844|2024-08-13|3
1845|2024-11-02|3
1846|2024-10-16|3
1847|2024-11-03|3
1848|2024-09-28|6
1849|2024-11-28|6
1850|2024-10-17|3
1851|2024-10-05|1
1852|2024-08-27|3
1853|2024-09-21|1
1854|2024-11-05|2
1855|2024-09-20|1
1856|2024-11-10|3
1857|2024-09-14|3
1858|2024-10-02|1
1859|2024-10-24|1
1860|2024-08-24|2
1861|2024-08-25|2
1862|2024-10-03|1
1863|2024-11-20|6
1864|2024-09-02|3
1865|2024-09-26|1
1866|2024-10-12|3
1867|2024-09-25|6
1868|2024-11-04|3
1869|2024-09-12|2
1870|2024-11-10|1
1871|2024-08-10|1
1872|2024-07-27|3
1873|2024-09-15|6
1874|2024-09-08|3
1875|2024-07-09|3
1876|2024-07-12|3
1877|2024-08-18|3
1878|2024-07-01|6
1879|2024-07-23|3
1880|2024-09-18|3
1881|2024-09-16|3
1882|2024-10-30|3
1883|2024-11-08|3
1884|2024-07-06|6
1885|2024-08-24|3
1886|2024-09-30|3
1887|2024-09-22|3
1888|2024-07-21|2
1889|2024-10-30|3
1890|2024-08-10|3
1891|2024-07-03|6
1892|2024-07-06|3
1893|2024-07-01|2
1894|2024-09-10|3
1895|2024-09-02|6
1896|2024-08-06|3
1897|2024-07-28|6
1898|2024-07-01|3
1899|2024-09-23|3
1900|2024-09-26|1
1901|2024-09-22|6
1902|2024-09-19|3
1903|2024-11-10|3
1904|2024-11-10|3
1905|2024-08-21|3
1906|2024-11-25|3
1907|2024-08-16|2
1908|2024-09-30|6
1909|2024-08-12|3
1910|2024-09-03|3
1911|2024-07-18|3
1912|2024-07-24|1
1913|2024-10-03|6
1914|2024-10-27|6
1915|2024-09-09|3
1916|2024-11-01|2
1917|2024-09-26|1
1918|2024-07-01|3
1919|2024-10-13|1
1920|2024-09-19|1
1921|2024-10-30|3
1922|2024-10-12|1
1923|2024-09-16|3
1924|2024-08-12|3
1925|2024-07-02|1
1926|2024-07-14|1
1927|2024-09-13|1
1928|2024-08-17|1
1929|2024-07-03|3
1930|2024-10-04|3
1931|2024-08-19|2
1932|2024-09-03|1
1933|2024-10-22|6
1934|2024-07-24|3
1935|2024-07-26|1
1936|2024-07-11|3
1937|2024-09-01|1
1938|2024-07-14|3
1939|2024-07-12|1
1940|2024-10-29|3
1941|2024-08-29|3
1942|2024-07-03|3
1943|2024-08-09|6
1944|2024-10-30|1
1945|2024-10-14|2
1946|2024-10-22|3
1947|2024-09-03|2
1948|2024-07-08|1
1949|2024-08-04|3
1950|2024-10-18|3
1951|2024-09-30|6
1952|2024-07-29|1
1953|2024-08-16|6
1954|2024-11-02|2
1955|2024-11-21|1
1956|2024-10-29|3
1957|2024-09-08|2
1958|2024-09-10|2
1959|2024-07-22|2
1960|2024-10-10|3
1961|2024-11-13|3
1962|2024-10-17|6
1963|2024-11-29|1
1964|2024-11-08|2
1965|2024-10-17|3
1966|2024-09-03|3
1967|2024-08-22|1
1968|2024-09-05|3
1969|2024-10-09|1
1970|2024-07-28|1
1971|2024-07-03|1
1972|2024-08-07|3
1973|2024-07-04|3
1974|2024-07-07|1
1975|2024-09-30|2
1976|2024-07-10|3
1977|2024-08-30|3
1978|2024-08-07|1
1979|2024-07-24|3
1980|2024-09-16|6
1981|2024-08-24|1
1982|2024-10-09|2
1983|2024-09-14|3
1984|2024-08-17|2
1985|2024-09-02|6
1986|2024-11-12|1
1987|2024-10-05|6
1988|2024-09-27|3
1989|2024-09-03|3
1990|2024-10-01|6
1991|2024-09-09|3
1992|2024-08-24|3
1993|2024-10-19|2
1994|2024-09-24|3
1995|2024-07-31|1
1996|2024-08-18|3
1997|2024-09-08|2
1998|2024-07-09|1
1999|2024-08-03|3
2000|2024-08-16|2
2001|2024-11-07|3
2002|2024-10-29|1
2003|2024-09-24|6
2004|2024-10-16|6
2005|2024-11-18|3
2006|2024-11-28|3
2007|2024-08-04|6
2008|2024-08-18|6
2009|2024-10-28|3
2010|2024-09-06|3
2011|2024-11-02|3
2012|2024-08-26|2
2013|2024-11-20|1
2014|2024-10-30|1
2015|2024-10-09|1
2016|2024-11-08|3
2017|2024-08-09|1
2018|2024-11-08|3
2019|2024-10-06|1
2020|2024-09-06|1
2021|2024-07-24|1
2022|2024-11-17|1
2023|2024-07-15|2
2024|2024-08-29|3
2025|2024-07-22|3
2026|2024-11-26|3
2027|2024-10-13|3
2028|2024-08-16|3
2029|2024-11-13|6
2030|2024-08-05|3
2031|2024-09-10|1
2032|2024-11-09|3
2033|2024-10-22|2
2034|2024-10-29|3
2035|2024-10-01|3
2036|2024-11-11|2
2037|2024-09-11|1
2038|2024-07-21|2
2039|2024-09-03|3
2040|2024-10-15|3
2041|2024-08-06|3
2042|2024-09-16|2
2043|2024-11-08|3
2044|2024-11-13|3
2045|2024-09-03|3
2046|2024-07-04|1
2047|2024-10-02|6
2048|2024-09-12|3
2049|2024-09-01|1
2050|2024-10-04|1
2051|2024-08-26|6
2052|2024-08-21|1
2053|2024-10-10|6
2054|2024-08-20|1
2055|2024-07-02|3
2056|2024-10-25|1
2057|2024-07-12|3
2058|2024-09-26|3
2059|2024-11-03|1
2060|2024-10-24|2
2061|2024-08-04|6
2062|2024-07-07|1
2063|2024-08-17|1
2064|2024-07-01|2
2065|2024-10-09|1
2066|2024-08-05|3
2067|2024-08-02|3
2068|2024-10-16|2
2069|2024-08-12|6
2070|2024-09-18|3
2071|2024-07-02|3
2072|2024-10-20|3
2073|2024-09-18|3
2074|2024-10-10|1
2075|2024-10-03|3
2076|2024-09-09|3
2077|2024-09-11|1
2078|2024-11-20|3
2079|2024-07-05|6
2080|2024-09-15|3
2081|2024-11-07|1
2082|2024-09-01|3
2083|2024-08-27|3
2084|2024-07-11|3
2085|2024-08-06|1
2086|2024-08-28|6
2087|2024-10-03|2
2088|2024-10-18|3
2089|2024-10-07|3
2090|2024-11-19|1
2091|2024-09-19|3
2092|2024-11-11|3
2093|2024-08-20|3
2094|2024-08-03|3
2095|2024-10-15|3
2096|2024-07-02|3
2097|2024-08-08|1
2098|2024-10-30|3
2099|2024-08-16|3
2100|2024-10-20|1
2101|2024-11-30|3
2102|2024-07-10|1
2103|2024-10-09|3
2104|2024-10-01|2
2105|2024-11-04|1
2106|2024-11-24|1
2107|2024-11-16|3
2108|2024-11-06|2
2109|2024-11-02|1
2110|2024-10-02|3
2111|2024-07-03|6
2112|2024-09-28|3
2113|2024-10-03|3
2114|2024-07-01|3
2115|2024-08-18|1
2116|2024-11-26|3
2117|2024-08-31|6
2118|2024-08-29|2
2119|2024-08-01|3
2120|2024-10-16|1
2121|2024-11-28|3
2122|2024-10-20|3
2123|2024-10-01|2
2124|2024-07-31|1
2125|2024-10-27|2
2126|2024-10-06|1
2127|2024-11-20|3
2128|2024-09-18|1
2129|2024-07-19|3
2130|2024-07-18|3
2131|2024-08-11|2
2132|2024-10-02|3
2133|2024-09-10|3
2134|2024-08-22|3
2135|2024-11-25|1
2136|2024-10-18|1
2137|2024-09-08|1
2138|2024-11-09|1
2139|2024-07-19|3
2140|2024-07-09|1
2141|2024-08-26|1
2142|2024-08-03|1
2143|2024-08-02|1
2144|2024-08-19|3
2145|2024-08-31|6
2146|2024-11-17|2
2147|2024-11-17|6
2148|2024-11-30|3
2149|2024-10-20|1
2150|2024-07-18|3
2151|2024-10-14|3
2152|2024-11-25|6
2153|2024-10-30|6
2154|2024-10-03|3
2155|2024-11-27|6
2156|2024-10-20|3
2157|2024-08-10|3
2158|2024-09-08|3
2159|2024-11-03|6
2160|2024-09-05|3
2161|2024-07-15|3
2162|2024-07-12|3
2163|2024-07-09|2
2164|2024-08-22|6
2165|2024-07-16|2
2166|2024-11-05|3
2167|2024-09-12|3
2168|2024-07-08|3
2169|2024-09-03|6
2170|2024-10-20|3
2171|2024-10-08|3
2172|2024-11-25|3
2173|2024-09-24|6
2174|2024-11-25|3
2175|2024-07-05|3
2176|2024-07-26|3
2177|2024-08-24|1
2178|2024-09-05|6
2179|2024-10-08|2
2180|2024-10-07|3
2181|2024-09-02|3
2182|2024-08-03|1
2183|2024-11-14|3
2184|2024-11-17|3
2185|2024-07-29|3
2186|2024-08-07|1
2187|2024-11-05|3
2188|2024-10-09|1
2189|2024-07-10|2
2190|2024-09-06|3
2191|2024-11-02|3
2192|2024-10-23|3
2193|2024-07-17|3
2194|2024-08-23|3
2195|2024-09-20|3
2196|2024-09-21|3
2197|2024-10-02|3
2198|2024-08-23|1
2199|2024-09-11|1
2200|2024-10-21|3
2201|2024-07-03|3
2202|2024-08-17|6
2203|2024-08-11|6
2204|2024-09-04|3
2205|2024-10-06|6
2206|2024-07-10|3
2207|2024-10-11|3
2208|2024-07-06|1
2209|2024-11-24|3
2210|2024-10-18|1
2211|2024-09-01|3
2212|2024-08-02|3
2213|2024-09-09|3
2214|2024-09-17|3
2215|2024-07-18|3
2216|2024-09-20|1
2217|2024-11-14|3
2218|2024-11-11|3
2219|2024-11-10|1
2220|2024-09-12|1
2221|2024-10-28|6
2222|2024-07-07|3
2223|2024-09-30|1
2224|2024-09-28|3
2225|2024-09-20|3
2226|2024-09-03|3
2227|2024-08-19|1
2228|2024-10-19|3
2229|2024-07-24|3
2230|2024-11-28|6
2231|2024-10-21|6
2232|2024-09-02|6
2233|2024-08-23|6
2234|2024-08-22|3
2235|2024-11-21|3
2236|2024-09-20|2
2237|2024-07-23|3
2238|2024-11-29|1
2239|2024-07-14|1
2240|2024-11-30|3
2241|2024-07-04|3
2242|2024-07-06|3
2243|2024-09-29|1
2244|2024-11-27|3
2245|2024-08-14|3
2246|2024-11-03|6
2247|2024-11-01|3
2248|2024-11-24|6
2249|2024-09-09|1
2250|2024-09-14|1
2251|2024-07-19|1
2252|2024-08-03|1
2253|2024-11-25|1
2254|2024-07-03|3
2255|2024-08-27|3
2256|2024-07-06|3
2257|2024-10-05|3
2258|2024-09-28|3
2259|2024-10-23|1
2260|2024-07-07|3
2261|2024-09-06|3
2262|2024-09-27|1
2263|2024-07-19|2
2264|2024-10-07|3
2265|2024-09-17|3
2266|2024-07-03|1
2267|2024-11-06|6
2268|2024-09-27|1
2269|2024-07-19|3
2270|2024-09-04|3
2271|2024-08-30|3
2272|2024-10-25|3
2273|2024-10-19|3
2274|2024-11-12|3
2275|2024-11-03|3
2276|2024-07-29|1
2277|2024-09-08|1
2278|2024-08-22|1
2279|2024-09-20|3
2280|2024-09-20|2
2281|2024-08-28|3
2282|2024-07-03|2
2283|2024-07-27|1
2284|2024-10-05|3
2285|2024-08-21|2
2286|2024-09-16|6
2287|2024-09-04|6
2288|2024-08-28|1
2289|2024-11-10|6
2290|2024-11-25|6
2291|2024-10-15|3
2292|2024-10-27|1
2293|2024-09-27|3
2294|2024-07-24|3
2295|2024-07-24|1
2296|2024-07-20|6
2297|2024-10-04|2
2298|2024-10-07|1
2299|2024-07-02|2
2300|2024-08-08|3
2301|2024-09-29|1
2302|2024-08-08|3
2303|2024-11-26|2
2304|2024-10-01|1
2305|2024-11-22|6
2306|2024-11-18|2
2307|2024-11-27|1
2308|2024-08-10|3
2309|2024-07-31|2
2310|2024-11-04|2
2311|2024-11-13|2
2312|2024-08-23|3
2313|2024-08-08|6
2314|2024-09-26|1
2315|2024-09-10|1
2316|2024-08-13|1
2317|2024-07-06|6
2318|2024-08-03|3
2319|2024-11-28|3
2320|2024-07-10|3
2321|2024-11-23|3
2322|2024-07-16|3
2323|2024-10-25|3
2324|2024-08-01|6
2325|2024-09-15|3
2326|2024-08-30|3
2327|2024-07-08|6
2328|2024-09-22|6
2329|2024-10-28|3
2330|2024-07-25|3
2331|2024-10-02|1
2332|2024-07-27|6
2333|2024-09-12|3
2334|2024-09-16|3
2335|2024-10-30|3
2336|2024-07-28|3
2337|2024-10-30|3
2338|2024-09-28|1
2339|2024-09-25|2
2340|2024-07-05|3
2341|2024-08-14|3
2342|2024-11-06|3
2343|2024-11-27|1
2344|2024-09-27|3
2345|2024-11-09|3
2346|2024-09-29|2
2347|2024-09-08|1
2348|2024-08-08|3
2349|2024-08-15|6
2350|2024-10-22|3
2351|2024-09-30|6
2352|2024-11-01|3
2353|2024-09-04|3
2354|2024-09-16|6
2355|2024-07-13|6
2356|2024-07-17|1
2357|2024-11-18|3
2358|2024-11-18|3
2359|2024-08-08|1
2360|2024-10-03|3
2361|2024-08-26|1
2362|2024-08-16|6
2363|2024-08-05|1
2364|2024-10-11|3
2365|2024-08-18|3
2366|2024-10-02|3
2367|2024-11-05|1
2368|2024-11-05|3
2369|2024-09-18|3
2370|2024-10-25|3
2371|2024-10-11|3
2372|2024-09-28|6
2373|2024-10-12|2
2374|2024-10-28|1
2375|2024-07-08|1
2376|2024-09-04|3
2377|2024-11-24|3
2378|2024-08-02|3
2379|2024-10-16|3
2380|2024-10-31|3
2381|2024-11-27|1
2382|2024-11-12|1
2383|2024-08-25|1
2384|2024-09-25|1
2385|2024-07-15|3
2386|2024-09-25|2
2387|2024-10-30|3
2388|2024-09-28|3
2389|2024-08-30|1
2390|2024-09-18|3
2391|2024-09-28|1
2392|2024-11-20|3
2393|2024-10-12|1
2394|2024-07-19|3
2395|2024-10-17|1
2396|2024-10-23|3
2397|2024-10-21|3
2398|2024-09-24|3
2399|2024-08-07|1
2400|2024-09-07|6
2401|2024-11-01|3
2402|2024-10-03|6
2403|2024-08-02|3
2404|2024-07-02|3
2405|2024-09-22|3
2406|2024-09-06|2
2407|2024-07-20|1
2408|2024-07-27|3
2409|2024-08-08|3
2410|2024-07-25|3
2411|2024-09-08|3
2412|2024-08-21|1
